#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####################
#	Game Rule
####################
death_journey_west;Journeyed West;;;;;;;;;;;;;x
DEATH_BY_JOURNEY_WEST;This character has sailed to the Lands in the West to live out their end in peace.;;;;;;;;;;;;;x

####################
#	Modifiers
####################
trait_nooo;Important Character;;;;;;;;;;;;;x
trait_nooo_desc;This character is important to the scenario;;;;;;;;;;;;;x
mod_fls_tortured;Tortured;;;;;;;;;;;;;x
mod_fls_tortured_desc;This character has been broken with torture and is determined not to allow it again;;;;;;;;;;;;;x
mod_nazgul_wound;Wound of Morgul-blade;;;;;;;;;;;;;x
mod_nazgul_wound_desc;This character has been wounded by a Morgul-blade;;;;;;;;;;;;;x
mod_landless_income;Landless Income;;;;;;;;;;;;;x
mod_landless_income_desc;Income for a Landless Character;;;;;;;;;;;;;x
mod_osgiliath_fallen;Osgiliath has Fallen;;;;;;;;;;;;;x
mod_osgiliath_fallen_desc;Osgiliath has Fallen under Mordor's control, Minas Tirith stands vulnerable.;;;;;;;;;;;;;x
mod_deeping_wall_breached;Deeping Wall Breached;;;;;;;;;;;;;x
mod_deeping_wall_breached_desc;The Deeping Wall has been breached by fire, Attackers can now pour in.;;;;;;;;;;;;;x
mod_river_released;The River has been Released;;;;;;;;;;;;;x
mod_river_released_desc;The Entmoot has seen to the river's release, Isengard is now a quagmire.;;;;;;;;;;;;;x
mod_gate_breached;Gate Breached;;;;;;;;;;;;;x
mod_gate_breached_desc;The Gae has been breached, Attackers can now pour in.;;;;;;;;;;;;;x
noble_bloodline;Of Noble House;;;;;;;;;;;;;x
noble_bloodline_desc;This character is of an ancient and noble House;;;;;;;;;;;;;x

##################
#	Titles
##################
k_ringbearer;The Ringbearer;;;;;;;;;;;;;x
k_ringbearer_adj;The Ringbearer;;;;;;;;;;;;;x
d_fellowship_aragorn;The Fellowship Under Aragorn;;;;;;;;;;;;;x
d_fellowship_aragorn_adj;The Fellowship;;;;;;;;;;;;;x
d_fellowship_gandalf;The Fellowship Under Gandalf;;;;;;;;;;;;;x
d_fellowship_gandalf_adj;The Fellowship;;;;;;;;;;;;;x
c_greygandalf;Grey Gandalf;;;;;;;;;;;;;x
c_greygandalf_adj;Grey Gandalf;;;;;;;;;;;;;x
d_saruman;Saruman;;;;;;;;;;;;;x
d_saruman_adj;Saruman;;;;;;;;;;;;;x
d_fellowship_army;The Army of the Fellowship;;;;;;;;;;;;;x
d_fellowship_army_adj;The Fellowship Army;;;;;;;;;;;;;x
FS_RINGBEARER;Ringbearer;;;;;;;;;;;;;x
FS_RINGBEARER_FOA;The Ringbearer;;;;;;;;;;;;;x
FS_ARAGORN;Ranger;;;;;;;;;;;;;x
FS_ARAGORN_FOA;Ranger;;;;;;;;;;;;;x
FS_GANDALF;Wizard;;;;;;;;;;;;;x
FS_GANDALF_FOA;Wizard;;;;;;;;;;;;;x
FS_SARUMAN;Wizard;;;;;;;;;;;;;x
FS_SARUMAN_FOA;Wizard;;;;;;;;;;;;;x
FS_ARMY_CAPTAIN;Commander of the Fellowship;;;;;;;;;;;;;x
FS_ARMY_CAPTAIN_FOA;Fellowship Commander;;;;;;;;;;;;;x

##################
#	Decisions
##################
shire_interference_dec;Shire Inteference;;;;;;;;;;;;;x
shire_interference_dec_desc;Might be important someday...;;;;;;;;;;;;;x

################
#	Events
################
	#Frodo Finds Ring
EVTTTLmep_fellowship_events.1;The Ring is Found;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.1;You enter Bag End after the birthday festival of my cousin Bilbo. As you open the door, an odd ring catches your eye from the floor. After picking it up, you see Gandalf staring at you, "What have you got there?" he bellows.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.1;Show it to Gandalf;;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.1;Hide it in your pocket;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.11;Keep it Secret;;;;;;;;;;;;;x
EVTDESCAmep_fellowship_events.11;You extend your hand and slowly unfurl your grasp to show him the ring. He reaches for the ring only to recoil from it and fall silent for a time. Suddenly, he bolts to the door, shouting "Keep it safe!" before departing.;;;;;;;;;;;;;x
EVTDESCBmep_fellowship_events.11;You slide your hand to your back pocket to hide your find. But Gandalf grabs you and takes your hand. Only to recoil in fear and fall silent. After a time he bolts to the door, shouting "Keep it safe!" before departing.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.11;Wait, Gandalf!;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.111;Outset for Bree;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.111;A worried Gandalf returns and tosses the ring into the fire. Shortly, he pulls it and places it in your hand. Strange writing appears and Gandalf grows pale. "You must go to the Prancing Pony and I to Isengard.";;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.111;Are you sure Gandalf?;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.112;Samwise Dropping Eaves;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.112;Gandalf reassures you. Then a noise at the window draws him. In a flash he grabs someone "I ain't dropping no eaves!" Samwise cries. Soon, Sam is travelling with you at Gandalf's command.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.112;On to Bree!;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.113;The Hobbitses Unite;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.113;As you and Sam travel through the farms of the Shire, you see Merry and Pippin being chased by Farmer Maggot. You race after the pair to help, as well as invite them on your journey.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.113;There's Safety in Numbers;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.114;Black Rider Encounter;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.114;Safely away from Maggot, you start to tell Merry and Pippin about your journey, but begin to feel the Ring growing heavy. The two begin eating vegetables as a Dark Figure appears in the distance.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.114;"Hide!" you shout to you companions;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.12;Arrival;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.12frodo;You dodge the Black Riders for a time as you travel to Bree. As you arrive, a man greets you and escorts you to the the Prancing Pony Inn where you learn of these "Pints".;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.12aragorn;You pull up your hood as you arrive in Bree. "Gandalf should be here, somewhere." You assure yourself as you look around the village. As Darkness falls, you decide to find an inn.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.12gandalf;Arriving at Isengard, you quickly make your way into Orthanc, declaring, "It has been found!" "I know." Saruman responds. You talk for a time, but, growing discomfortable, try to leave only to be stopped.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.12;I'll have one!;;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.12;"Prancing Pony? Good enough.";;;;;;;;;;;;;x
EVTOPTCmep_fellowship_events.12;"When did Saruman the Wise abandon Reason?";;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.121;Flight From Danger;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.121frodo;Sam, Merry, Pippin, and You drink several pint as night falls on Bree. And still, Gandalf has yet to arrive. "Where is he?" You think to yourself as you look about. You catch sight of a shady sort staring at you from the corner.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.121aragorn;The rest of the Little ones burst into the room as you reprimand with Frodo. Night's cover blankets the town as the Black Riders enter the Prancing Pony. Shortly, you hear their Shrieks and Frodo stirs from his slumber.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.121gandalf;Saruman tortures you for a time.But, though, your strength has drained, you refuse to submit. Finally the wizard bores of the abuse and locks you away on in the Parapets of Orthanc. Days pass, then good fortune, an insect reaches you. Within hours, your friends arrive.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.121;*Grasping the ring* "I have to hide.";;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.121;"We must away. Now.";;;;;;;;;;;;;x
EVTOPTCmep_fellowship_events.121;To Rivendell, my friend.;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.122;Camp at Weathertop;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.122frodo;Strider sees you and your friends safely from Bree and the Black riders. As you march, Pippin goes on at length about 2nd Breakfast. Night's veil begins and Strider reveals himself as Aragorn. You set camp on Weathertop where your host departs to scout and you rest. You wake to the smell of bacon.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.122aragorn;You hear the Ringwraith's shriek and race back to the camp to find the Little ones under attack by the Ringwraiths and Frodo nursing a wound. You take up a nearby torch and charge the closest Wraith, putting its cloak to flame.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.122;"Put it out you fools!"*A shriek rings out*;;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.122;"Away with you!";;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.13;Events at Rivendell;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.13frodo;You awaken to bright light and a dull pain in your shoulder. Scattered memories of a chase, Elves, and magic words fill your head, disappearing once you see Gandalf. He takes you to a meeting where elves, dwarves, and men soon fall into argument over who will carry the Ring to Mordor.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.13aragorn;You sit quietly at the table as Frodo enters and discussion of the Ring break out. Boromir, Gondor's representive, suggests taking it to the White City and using it, causing you to stutter. It's decided the Ring will be destroyed instead and argument turns to who will carry it. The Little one steps up shouting, "I will take it!";;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.13gandalf;The Council falls to squabbling about who will take the Ring. Annoyed, you rise, "Ash nazg durbatulûk, ash nazg gimbatul, ash nazg thrakatulûk, agh burzum-ishi krimpatul." The Council grows silent, so you declare the ring must be destroyed and the others agree, only to fall into bickering again. Then you hear Frodo, "I will take it!" ;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.13elrond;You gather the Middle-Earth representatives in the Garden to discuss the Ring. As the squabble, Gandalf leaps up and recites the Ring's inscription. "Never before has any voice uttered that tongue here," you state. But it's effective and it is decided to destroy it. You hear, "I will take it!", then the council agrees to aid the Little one.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.13;"I will take it!";;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.13;"If by my Life or Death, I can protect you. I will.";;;;;;;;;;;;;x
EVTOPTCmep_fellowship_events.13;"I will help you bear this burden, Frodo Baggins.";;;;;;;;;;;;;x
EVTOPTDmep_fellowship_events.13;"You shall be the Fellowship of the Ring.";;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.131;Fellowship Journeys for Mordor;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.131frodo;As you try to keep up with the Fellowship on the steep Pass, you slip and roll down the grade. When you've collected yourself, you see Boromir holding the Ring. Aragorn appears, the Ring is returned, and the journey continues. The progression proves perilous and the Fellowship soon looks to you to decide their fate.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.131aragorn;You come upon Frodo and Boromir on the Pass, in the latter's hand is the Ring. "Give it to Frodo," you exclaim and Boromir acquiesced. The Fellowship continues up to mountain until the treck falls to a halt, Boromir admonishes Gandalf for this path and suggests the Gap while Gimli boasts of Moria. Soon Gandalf looks to Frodo.;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.131gandalf;You guide the Fellowship in attempt to sneak past Isengard, but Saruman's spies patrol the plains, so you lead the party to the Pass of Caradhras to cross the mountains. But a fell voice floats through the pass, causing it to shake and storm. Boromir declares that it is too dangerous, suggesting the Gap and Gimli shouts Moria.;;;;;;;;;;;;;x
EVTOPTAmep_fellowship_events.131;We shall journey to Moria.;;;;;;;;;;;;;x
EVTOPTBmep_fellowship_events.131;Which way?;;;;;;;;;;;;;x
EVTOPTCAmep_fellowship_events.131;Let the Ringbearer decide.;;;;;;;;;;;;;x
EVTOPTCBmep_fellowship_events.131;Fly, you fools!*Call the Eagles*;;;;;;;;;;;;;x
EVTTTLmep_fellowship_events.132;Doors of Durin;;;;;;;;;;;;;x
EVTDESCmep_fellowship_events.132frodo;Gandalf leads you to the Doors of Durin, though you spend hours just outside as Gandalf thinks on how to enter. Finally he rises, declaring, "Mellon" and the doors creak open. But then you scream as something takes hold of your leg. Thankfully, Aragorn grabs you and severs the tentacle. While you enter, Legolas fires at the creature and the doors slam shut.;;;;;;;;;;;;;x
