#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

####################
#	Custom TT
####################
popreq_0;Have at least some population;;;;;;;;;;;;;x
popreq_1;Have a population of at least 1,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_2;Have a population of at least 2,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_3;Have a population of at least 3,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_4;Have a population of at least 4,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_5;Have a population of at least 5,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_10;Have a population of at least 10,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_20;Have a population of at least 20,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_30;Have a population of at least 30,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_40;Have a population of at least 40,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_50;Have a population of at least 50,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_60;Have a population of at least 60,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_70;Have a population of at least 70,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_80;Have a population of at least 80,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_90;Have a population of at least 90,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_100;Have a population of at least 100,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_150;Have a population of at least 150,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_200;Have a population of at least 200,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_250;Have a population of at least 250,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_300;Have a population of at least 300,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_350;Have a population of at least 350,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_400;Have a population of at least 400,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_450;Have a population of at least 450,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_500;Have a population of at least 500,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_600;Have a population of at least 600,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_700;Have a population of at least 700,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_800;Have a population of at least 800,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_900;Have a population of at least 900,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x
popreq_1000;Have a population of at least 1,000,000. Though Elves and Dwarves are Master Builders and unrestrained by population.;;;;;;;;;;;;;x

####################
#	Modifiers
####################
arm_the_peasants;Arm the Peasants;;;;;;;;;;;;;x
arm_the_peasants_desc;The War grows desperate, you can army the peasants and continue the fight.;;;;;;;;;;;;;x
clearing_province;Making Breathing Room;;;;;;;;;;;;;x
clearing_province_desc;The foreign population in the province is being eradicated;;;;;;;;;;;;;x
mod_armed_peasants;Peasants Armed;;;;;;;;;;;;;x
mod_armed_peasants_desc;The Peasants are armed and away at war.;;;;;;;;;;;;;x
mod_pop_display;Population;;;;;;;;;;;;;x
mod_pop_display_desc;[Root.sin_pop.GetValue] [Root.Culture.GetName] Inhabitants;;;;;;;;;;;;;x
pop_wilderness;Wilderness;;;;;;;;;;;;;x
pop_wilderness_desc;Region dominated by Wilderness;;;;;;;;;;;;;x
pop_0;Productiveness;;;;;;;;;;;;;x
pop_0_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_1;Productiveness;;;;;;;;;;;;;x
pop_1_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_2;Productiveness;;;;;;;;;;;;;x
pop_2_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_3;Productiveness;;;;;;;;;;;;;x
pop_3_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_4;Productiveness;;;;;;;;;;;;;x
pop_4_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_5;Productiveness;;;;;;;;;;;;;x
pop_5_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_10;Productiveness;;;;;;;;;;;;;x
pop_10_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_20;Productiveness;;;;;;;;;;;;;x
pop_20_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_30;Productiveness;;;;;;;;;;;;;x
pop_30_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_40;Productiveness;;;;;;;;;;;;;x
pop_40_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_50;Productiveness;;;;;;;;;;;;;x
pop_50_desc;[Root.Culture.GetName]'s local Productiveness;;;;;;;;;;;;;x
pop_60;Productiveness;;;;;;;;;;;;;x
