#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;x
valaroma_desc;MISSING;;;;;;x
duel_target_desc;(NOT REQUIRED);;;;;;x
search_for_meneltarma;MISSING;;;;;;x
search_for_meneltarma_desc;MISSING;;;;;;x
fea_weak;MISSING;;;;;;x
fea_weak_desc;MISSING;;;;;;x
fea_normal;MISSING;;;;;;x
fea_normal_desc;MISSING;;;;;;x
fea_strong;MISSING;;;;;;x
fea_strong_desc;MISSING;;;;;;x
narsil_elendil;MISSING;;;;;;x
narsil_elendil_desc;MISSING;;;;;;x
amroth_sword;MISSING;;;;;;x
amroth_sword_desc;MISSING;;;;;;x
durins_axe;MISSING;;;;;;x
durins_axe_desc;MISSING;;;;;;x
mithril_armor;MISSING;;;;;;x
mithril_armor_desc;MISSING;;;;;;x
seal_herumor;MISSING;;;;;;x
seal_herumor_desc;MISSING;;;;;;x
crown_herumor;MISSING;;;;;;x
crown_herumor_desc;MISSING;;;;;;x
staff_of_alatar;MISSING;;;;;;x
staff_of_alatar_desc;MISSING;;;;;;x
staff_of_pallando;MISSING;;;;;;x
staff_of_pallando_desc;MISSING;;;;;;x
