########################################;;;;;;;;;;;;;;x
#NEW GAME RULE LOCALISATIONS;;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;x
RULE_OPTION_CANON;Canonical;;;;;;;;;;;;;x
RULE_OPTION_SANDBOX;Sandbox;;;;;;;;;;;;;x
RULE_ELF_WAR;Elven Warfare;;;;;;;;;;;;;x
RULE_ELF_WAR_CANON_DESC;The firstborn cannot make war amongst themselves except to fight liberation wars or pursue rivals, kinslayers, and servants of the enemy.;;;;;;;;;;;;;x
RULE_ELF_WAR_SANDBOX_DESC;The firstborn can make war amongst themselves freely.;;;;;;;;;;;;;x
RULE_COMING_OF_MEN;The Coming of Men;;;;;;;;;;;;;x
RULE_COMING_OF_MEN_CANON_DESC;The Forodwaith will arrive about 100 years after the return of the Noldor, while the Edain and Easterlings arrive around 200 years after that.;;;;;;;;;;;;;x
RULE_COMING_OF_MEN_SANDBOX_DESC;The Forodwaith, Edain, and Easterlings may arrive at any time.;;;;;;;;;;;;;x
RULE_COMING_OF_MEN_OFF_DESC;The race of Men never come to Beleriand.;;;;;;;;;;;;;x
RULE_WAR_OF_WRATH;The War of Wrath;;;;;;;;;;;;;x
RULE_WAR_OF_WRATH_CANON_DESC;The War of Wrath will occur when the world is nearly overrun by Morgoth and a fated Mariner ventures west.;;;;;;;;;;;;;x
RULE_WAR_OF_WRATH_SANDBOX_DESC;The War of Wrath may occur at the whims of the Valar, or if they are persuaded by a bold Mariner.;;;;;;;;;;;;;x
RULE_WAR_OF_WRATH_OFF_DESC;The Valar will not intervene on behalf of anybody, and Middle-Earth will be left to its own fate.;;;;;;;;;;;;;x
RULE_EVIL_BREATH;The Evil Breath;;;;;;;;;;;;;x
RULE_EVIL_BREATH_CANON_DESC;The Evil Breath will come after the Bragollach to blight the race of Men.;;;;;;;;;;;;;x
RULE_EVIL_BREATH_SANDBOX_DESC;The Evil Breath will come sometime after the arrival of Men.;;;;;;;;;;;;;x
RULE_EVIL_BREATH_OFF_DESC;The Evil Breath will never come from the North.;;;;;;;;;;;;;x
RULE_GREAT_BATTLES;Great Battles;;;;;;;;;;;;;x
RULE_GREAT_BATTLES_CANON_DESC;Great Battles of Beleriand will occur roughly when they did in the Silmarillion.;;;;;;;;;;;;;x
RULE_GREAT_BATTLES_SANDBOX_DESC;Great Battles of Beleriand will occur randomly, not tied to particular ones from the Silmarillion.;;;;;;;;;;;;;x
